
code	|	name	|	preferred name	|	taxid
3	|	Procryptocerus impressus	|	 	|	 
3	|	Procryptocerus kempfi	|	 	|	 
3	|	Procryptocerus lenkoi	|	 	|	 
3	|	Procryptocerus lepidus	|	 	|	 
3	|	Procryptocerus marginatus	|	 	|	 
1	|	Procryptocerus mayri	|	 	|	621664
3	|	Procryptocerus montanus	|	 	|	 
3	|	Procryptocerus nalini	|	 	|	 
3	|	Procryptocerus paleatus	|	 	|	 
3	|	Procryptocerus petiolatus	|	 	|	 
1	|	Procryptocerus pictipes	|	 	|	621669
1	|	Procryptocerus regularis	|	 	|	621670
3	|	Procryptocerus rudis	|	 	|	 
3	|	Procryptocerus sampaioi	|	 	|	 
1	|	Procryptocerus scabriusculus	|	 	|	411783
3	|	Procryptocerus schmalzi	|	 	|	 
3	|	Procryptocerus schmitti	|	 	|	 
3	|	Procryptocerus seabrai	|	 	|	 
3	|	Procryptocerus spiniperdus	|	 	|	 
3	|	Procryptocerus striatus	|	 	|	 
3	|	Procryptocerus subpilosus	|	 	|	 
3	|	Procryptocerus sulcatus	|	 	|	 
3	|	Procryptocerus tortuguero	|	 	|	 
3	|	Procryptocerus victoris	|	 	|	 
3	|	Procryptocerus virgatus	|	 	|	 
3	|	Proformica alaica	|	 	|	 
1	|	Proformica buddhaensis	|	 	|	621685
3	|	Proformica caucasea	|	 	|	 
3	|	Proformica chelmosensis	|	 	|	 
3	|	Proformica coriacea	|	 	|	 
3	|	Proformica dolichocephala	|	 	|	 
3	|	Proformica epinotalis	|	 	|	 
1	|	Proformica ferreri	|	 	|	72796
3	|	Proformica flavosetosa	|	 	|	 
1	|	Proformica jacoti	|	 	|	621691
3	|	Proformica kaszabi	|	 	|	 
3	|	Proformica kobachidzei	|	 	|	 
1	|	Proformica korbi	|	 	|	621694
3	|	Proformica kosswigi	|	 	|	 
3	|	Proformica kusnezowi	|	 	|	 
1	|	Proformica longipilosa	|	 	|	1930844
1	|	Proformica longiseta	|	 	|	72795
1	|	Proformica mongolica	|	 	|	621697
1	|	Proformica nasuta	|	 	|	369220
3	|	Proformica nitida	|	 	|	 
3	|	Proformica oculatissima	|	 	|	 
3	|	Proformica ossetica	|	 	|	 
3	|	Proformica pilosiscapa	|	 	|	 
3	|	Proformica seraphimi	|	 	|	 
3	|	Proformica similis	|	 	|	 
3	|	Proformica splendida	|	 	|	 
3	|	Proformica striaticeps	|	 	|	 
3	|	Prolasius abruptus	|	 	|	 
3	|	Prolasius advena	|	 	|	 
3	|	Prolasius antennatus	|	 	|	 
3	|	Prolasius bruneus	|	 	|	 
3	|	Prolasius clarki	|	 	|	 
1	|	Prolasius convexus	|	 	|	621712
3	|	Prolasius depressiceps	|	 	|	 
3	|	Prolasius flavicornis	|	 	|	 
3	|	Prolasius formicoides	|	 	|	 
3	|	Prolasius hellenae	|	 	|	 
3	|	Prolasius hemiflavus	|	 	|	 
3	|	Prolasius mjoebergellus	|	 	|	 
3	|	Prolasius nitidissimus	|	 	|	 
3	|	Prolasius pallidus	|	 	|	 
3	|	Prolasius quadratus	|	 	|	 
3	|	Prolasius reticulatus	|	 	|	 
3	|	Prolasius robustus	|	 	|	 
3	|	Prolasius scipio	|	 	|	 
3	|	Prolasius wheeleri	|	 	|	 
3	|	Prolasius wilsoni	|	 	|	 
1	|	Promyopias silvestrii	|	 	|	2233923
1	|	Propodilobus pingorum	|	 	|	1539549
3	|	Protalaridris aculeata	|	 	|	 
3	|	Protalaridris arhuaca	|	 	|	 
1	|	Protalaridris armata	|	 	|	621726
3	|	Protalaridris bordoni	|	 	|	 
3	|	Protalaridris leponcei	|	 	|	 
3	|	Protalaridris loxanensis	|	 	|	 
3	|	Protalaridris punctata	|	 	|	 
3	|	Protanilla beijingensis	|	 	|	 
3	|	Protanilla bicolor	|	 	|	 
3	|	Protanilla concolor	|	 	|	 
3	|	Protanilla furcomandibula	|	 	|	 
3	|	Protanilla gengma	|	 	|	 
3	|	Protanilla izanagi	|	 	|	 
3	|	Protanilla jongi	|	 	|	 
3	|	Protanilla lini	|	 	|	 
3	|	Protanilla rafflesi	|	 	|	 
3	|	Protanilla schoedli	|	 	|	 
3	|	Protanilla tibeta	|	 	|	 
3	|	Protanilla wardi	|	 	|	 
3	|	Psalidomyrmex feae	|	 	|	 
3	|	Psalidomyrmex foveolatus	|	 	|	 
1	|	Psalidomyrmex procerus	|	 	|	373802
3	|	Psalidomyrmex reichenspergeri	|	 	|	 
3	|	Psalidomyrmex sallyae	|	 	|	 
3	|	Psalidomyrmex wheeleri	|	 	|	 
3	|	Pseudoatta argentina	|	 	|	 
3	|	Pseudolasius amaurops	|	 	|	 
3	|	Pseudolasius amblyops	|	 	|	 
1	|	Pseudolasius australis	|	 	|	411785
3	|	Pseudolasius badius	|	 	|	 
3	|	Pseudolasius bidenticlypeus	|	 	|	 
3	|	Pseudolasius binghami	|	 	|	 
1	|	Pseudolasius breviceps	|	 	|	621748
3	|	Pseudolasius butteli	|	 	|	 
3	|	Pseudolasius caecus	|	 	|	 
3	|	Pseudolasius carinatus	|	 	|	 
1	|	Pseudolasius cibdelus	|	 	|	621754
3	|	Pseudolasius circularis	|	 	|	 
3	|	Pseudolasius diversus	|	 	|	 
3	|	Pseudolasius emeryi	|	 	|	 
3	|	Pseudolasius emeryi	|	 	|	 
3	|	Pseudolasius fallax	|	 	|	 
3	|	Pseudolasius familiaris	|	 	|	 
3	|	Pseudolasius hummeli	|	 	|	 
3	|	Pseudolasius isabellae	|	 	|	 
3	|	Pseudolasius jacobsoni	|	 	|	 
1	|	Pseudolasius karawajewi	|	 	|	621764
3	|	Pseudolasius lasioides	|	 	|	 
3	|	Pseudolasius leopoldi	|	 	|	 
3	|	Pseudolasius liliputi	|	 	|	 
3	|	Pseudolasius longiscapus	|	 	|	 
3	|	Pseudolasius ludovici	|	 	|	 
3	|	Pseudolasius machhediensis	|	 	|	 
3	|	Pseudolasius martini	|	 	|	 
3	|	Pseudolasius mayri	|	 	|	 
3	|	Pseudolasius minor	|	 	|	 
3	|	Pseudolasius minutissimus	|	 	|	 
3	|	Pseudolasius minutus	|	 	|	 
3	|	Pseudolasius overbecki	|	 	|	 
3	|	Pseudolasius pallidus	|	 	|	 
3	|	Pseudolasius pheidolinus	|	 	|	 
3	|	Pseudolasius polymorphicus	|	 	|	 
3	|	Pseudolasius pygmaeus	|	 	|	 
3	|	Pseudolasius risii	|	 	|	 
3	|	Pseudolasius salvazai	|	 	|	 
3	|	Pseudolasius sauteri	|	 	|	 
3	|	Pseudolasius sexdentatus	|	 	|	 
3	|	Pseudolasius silvestrii	|	 	|	 
1	|	Pseudolasius similus	|	 	|	621792
3	|	Pseudolasius streesemanni	|	 	|	 
3	|	Pseudolasius sumatrensis	|	 	|	 
3	|	Pseudolasius sunda	|	 	|	 
3	|	Pseudolasius tenuicornis	|	 	|	 
3	|	Pseudolasius trimorphus	|	 	|	 
1	|	Pseudolasius typhlops	|	 	|	369227
3	|	Pseudolasius waigeuensis	|	 	|	 
3	|	Pseudolasius zamrood	|	 	|	 
1	|	Pseudomyrmex acanthobius	|	 	|	600683
3	|	Pseudomyrmex adustus	|	 	|	 
3	|	Pseudomyrmex alternans	|	 	|	 
3	|	Pseudomyrmex alustratus	|	 	|	 
3	|	Pseudomyrmex alvarengai	|	 	|	 
3	|	Pseudomyrmex antiguanus	|	 	|	 
1	|	Pseudomyrmex apache	|	 	|	292150
1	|	Pseudomyrmex atripes	|	 	|	600690
1	|	Pseudomyrmex beccarii	|	 	|	600693
1	|	Pseudomyrmex boopis	|	 	|	292151
3	|	Pseudomyrmex browni	|	 	|	 
3	|	Pseudomyrmex brunneus	|	 	|	 
1	|	Pseudomyrmex caeciliae	|	 	|	600696
1	|	Pseudomyrmex championi	|	 	|	600697
3	|	Pseudomyrmex cladoicus	|	 	|	 
3	|	Pseudomyrmex colei	|	 	|	 
1	|	Pseudomyrmex concolor	|	 	|	292152
1	|	Pseudomyrmex cretus	|	 	|	600702
1	|	Pseudomyrmex crudelis	|	 	|	621807
1	|	Pseudomyrmex cubaensis	|	 	|	292154
1	|	Pseudomyrmex curacaensis	|	 	|	600703
3	|	Pseudomyrmex deminutus	|	 	|	 
1	|	Pseudomyrmex dendroicus	|	 	|	292155
1	|	Pseudomyrmex denticollis	|	 	|	292156
1	|	Pseudomyrmex depressus	|	 	|	600704
3	|	Pseudomyrmex distinctus	|	 	|	 
1	|	Pseudomyrmex duckei	|	 	|	600706
1	|	Pseudomyrmex eculeus	|	 	|	621811
1	|	Pseudomyrmex eduardi	|	 	|	600707
1	|	Pseudomyrmex ejectus	|	 	|	600708
1	|	Pseudomyrmex elongatulus	|	 	|	292157
1	|	Pseudomyrmex elongatus	|	 	|	600709
1	|	Pseudomyrmex ethicus	|	 	|	600711
1	|	Pseudomyrmex euryblemma	|	 	|	600712
1	|	Pseudomyrmex evitus	|	 	|	1929242
3	|	Pseudomyrmex excisus	|	 	|	 
1	|	Pseudomyrmex faber	|	 	|	600715
1	|	Pseudomyrmex feralis	|	 	|	1929243
1	|	Pseudomyrmex ferox	|	 	|	621812
1	|	Pseudomyrmex ferrugineus	|	 	|	547995
1	|	Pseudomyrmex fervidus	|	 	|	600716
3	|	Pseudomyrmex fiebrigi	|	 	|	 
1	|	Pseudomyrmex filiformis	|	 	|	292158
1	|	Pseudomyrmex flavicornis	|	 	|	292159
1	|	Pseudomyrmex flavidulus	|	 	|	621813
1	|	Pseudomyrmex fortis	|	 	|	621815
1	|	Pseudomyrmex gebellii	|	 	|	600719
3	|	Pseudomyrmex gibbinotus	|	 	|	 
1	|	Pseudomyrmex godmani	|	 	|	292160
1	|	Pseudomyrmex goeldii	|	 	|	600721
1	|	Pseudomyrmex gracilis	|	 	|	219809
1	|	Pseudomyrmex haytianus	|	 	|	292161
3	|	Pseudomyrmex hesperius	|	 	|	 
1	|	Pseudomyrmex holmgreni	|	 	|	292162
1	|	Pseudomyrmex hospitalis	|	 	|	621818
3	|	Pseudomyrmex incurrens	|	 	|	 
1	|	Pseudomyrmex inquilinus	|	 	|	621819
1	|	Pseudomyrmex insuavis	|	 	|	621820
1	|	Pseudomyrmex ita	|	 	|	292163
1	|	Pseudomyrmex janzeni	|	 	|	600724
1	|	Pseudomyrmex kuenckeli	|	 	|	255796
1	|	Pseudomyrmex laevifrons	|	 	|	600725
1	|	Pseudomyrmex laevigatus	|	 	|	600726
1	|	Pseudomyrmex laevivertex	|	 	|	600727
3	|	Pseudomyrmex leptosus	|	 	|	 
1	|	Pseudomyrmex lisus	|	 	|	1763682
1	|	Pseudomyrmex lizeri	|	 	|	1763683
1	|	Pseudomyrmex longior	|	Pseudomyrmex sericeus longior	|	1580117
1	|	Pseudomyrmex longus	|	 	|	1763684
1	|	Pseudomyrmex lynceus	|	 	|	600729
1	|	Pseudomyrmex maculatus	|	 	|	600731
1	|	Pseudomyrmex major	|	 	|	600672
1	|	Pseudomyrmex malignus	|	 	|	600732
3	|	Pseudomyrmex mandibularis	|	 	|	 
1	|	Pseudomyrmex micans	|	 	|	1929244
1	|	Pseudomyrmex mixtecus	|	 	|	600673
3	|	Pseudomyrmex monochrous	|	 	|	 
1	|	Pseudomyrmex mordax	|	 	|	621821
1	|	Pseudomyrmex niger	|	 	|	600736
1	|	Pseudomyrmex nigrocinctus	|	 	|	292164
1	|	Pseudomyrmex nigropilosus	|	 	|	292165
1	|	Pseudomyrmex obtusus	|	 	|	1929245
1	|	Pseudomyrmex oculatus	|	 	|	292166
1	|	Pseudomyrmex oki	|	 	|	292167
1	|	Pseudomyrmex opaciceps	|	 	|	600738
1	|	Pseudomyrmex osurus	|	 	|	600741
1	|	Pseudomyrmex pallens	|	 	|	292168
1	|	Pseudomyrmex pallidus	|	 	|	56622
1	|	Pseudomyrmex particeps	|	 	|	600742
3	|	Pseudomyrmex parvulus	|	 	|	 
1	|	Pseudomyrmex pazosi	|	 	|	292169
1	|	Pseudomyrmex penetrator	|	 	|	621823
1	|	Pseudomyrmex peperi	|	 	|	600674
1	|	Pseudomyrmex perboscii	|	 	|	600675
3	|	Pseudomyrmex peruvianus	|	 	|	 
1	|	Pseudomyrmex phyllophilus	|	 	|	292170
3	|	Pseudomyrmex pictus	|	 	|	 
3	|	Pseudomyrmex pisinnus	|	 	|	 
1	|	Pseudomyrmex pupa	|	 	|	600747
3	|	Pseudomyrmex reconditus	|	 	|	 
3	|	Pseudomyrmex rochai	|	 	|	 
1	|	Pseudomyrmex rubiginosus	|	 	|	621824
1	|	Pseudomyrmex rufiventris	|	 	|	600750
1	|	Pseudomyrmex rufomedius	|	 	|	600751
1	|	Pseudomyrmex salvini	|	 	|	600676
1	|	Pseudomyrmex santschii	|	 	|	600752
1	|	Pseudomyrmex satanicus	|	 	|	600677
1	|	Pseudomyrmex schuppi	|	 	|	600753
1	|	Pseudomyrmex seminole	|	 	|	600754
1	|	Pseudomyrmex sericeus	|	 	|	292171
1	|	Pseudomyrmex simplex	|	 	|	292172
3	|	Pseudomyrmex simulans	|	 	|	 
3	|	Pseudomyrmex solisi	|	 	|	 
1	|	Pseudomyrmex spiculus	|	 	|	292173
1	|	Pseudomyrmex spinicola	|	 	|	600682
3	|	Pseudomyrmex squamifer	|	 	|	 
1	|	Pseudomyrmex subater	|	 	|	292174
3	|	Pseudomyrmex subtilissimus	|	 	|	 
1	|	Pseudomyrmex tachigaliae	|	 	|	292175
1	|	Pseudomyrmex tenuis	|	 	|	292176
1	|	Pseudomyrmex tenuissimus	|	 	|	292177
3	|	Pseudomyrmex terminalis	|	 	|	 
1	|	Pseudomyrmex termitarius	|	 	|	219808
1	|	Pseudomyrmex triplaridis	|	 	|	600762
1	|	Pseudomyrmex triplarinus	|	 	|	600763
1	|	Pseudomyrmex ultrix	|	 	|	621830
1	|	Pseudomyrmex unicolor	|	 	|	600764
1	|	Pseudomyrmex urbanus	|	 	|	600765
1	|	Pseudomyrmex veneficus	|	 	|	600766
1	|	Pseudomyrmex venustus	|	 	|	600767
1	|	Pseudomyrmex viduus	|	 	|	292178
3	|	Pseudomyrmex villosus	|	 	|	 
3	|	Pseudomyrmex vinneni	|	 	|	 
3	|	Pseudomyrmex vitabilis	|	 	|	 
3	|	Pseudomyrmex voytowskii	|	 	|	 
3	|	Pseudomyrmex weberi	|	 	|	 
3	|	Pseudomyrmex wheeleri	|	 	|	 
3	|	Pseudoneoponera barbata	|	 	|	 
3	|	Pseudoneoponera bispinosa	|	 	|	 
3	|	Pseudoneoponera denticulata	|	 	|	 
3	|	Pseudoneoponera dubitata	|	 	|	 
3	|	Pseudoneoponera excavata	|	 	|	 
3	|	Pseudoneoponera havilandi	|	 	|	 
3	|	Pseudoneoponera incisa	|	 	|	 
3	|	Pseudoneoponera insularis	|	 	|	 
3	|	Pseudoneoponera mayri	|	 	|	 
3	|	Pseudoneoponera obesa	|	 	|	 
3	|	Pseudoneoponera oculata	|	 	|	 
3	|	Pseudoneoponera piliventris	|	 	|	 
3	|	Pseudoneoponera porcata	|	 	|	 
3	|	Pseudoneoponera regularis	|	 	|	 
1	|	Pseudoneoponera rufipes	|	 	|	1885326
3	|	Pseudoneoponera sandakana	|	 	|	 
3	|	Pseudoneoponera sublaevis	|	 	|	 
3	|	Pseudoneoponera tridentata	|	 	|	 
3	|	Pseudoneoponera verecundae	|	 	|	 
3	|	Pseudonotoncus eurysikos	|	 	|	 
1	|	Pseudonotoncus hirsutus	|	 	|	621834
3	|	Pseudoponera cognata	|	 	|	 
3	|	Pseudoponera gilberti	|	 	|	 
3	|	Pseudoponera gilloglyi	|	 	|	 
3	|	Pseudoponera pachynoda	|	 	|	 
1	|	Pseudoponera stigma	|	 	|	1720231
3	|	Pseudoponera succedanea	|	 	|	 
3	|	Rasopone breviscapa	|	 	|	 
3	|	Rasopone costaricensis	|	 	|	 
3	|	Rasopone cryptergates	|	 	|	 
3	|	Rasopone cubitalis	|	 	|	 
1	|	Rasopone ferruginea	|	 	|	2595489
3	|	Rasopone guatemalensis	|	 	|	 
3	|	Rasopone lunaris	|	 	|	 
3	|	Rasopone mesoamericana	|	 	|	 
1	|	Rasopone minuta	|	 	|	2567425
2	|	Rasopone panamensis	|	Rasopone ferruginea	|	2595489
3	|	Rasopone pluviselva	|	 	|	 
3	|	Rasopone politognatha	|	 	|	 
3	|	Rasopone rupinicola	|	 	|	 
3	|	Rasopone subcubitalis	|	 	|	 
3	|	Rasopone titanis	|	 	|	 
1	|	Ravavy miafina	|	 	|	708228
3	|	Recurvidris browni	|	 	|	 
3	|	Recurvidris chanapaithooni	|	 	|	 
3	|	Recurvidris glabriceps	|	 	|	 
3	|	Recurvidris hebe	|	 	|	 
3	|	Recurvidris kemneri	|	 	|	 
3	|	Recurvidris lekakuli	|	 	|	 
3	|	Recurvidris nigrans	|	 	|	 
3	|	Recurvidris nuwa	|	 	|	 
3	|	Recurvidris pickburni	|	 	|	 
3	|	Recurvidris proles	|	 	|	 
3	|	Recurvidris recurvispinosa	|	 	|	 
3	|	Recurvidris williami	|	 	|	 
3	|	Rhopalomastix escherichi	|	 	|	 
3	|	Rhopalomastix glabricephala	|	 	|	 
3	|	Rhopalomastix javana	|	 	|	 
3	|	Rhopalomastix johorensis	|	 	|	 
3	|	Rhopalomastix mazu	|	 	|	 
3	|	Rhopalomastix murphyi	|	 	|	 
3	|	Rhopalomastix omotoensis	|	 	|	 
1	|	Rhopalomastix rothneyi	|	 	|	411787
3	|	Rhopalomastix striata	|	 	|	 
3	|	Rhopalomastix tenebra	|	 	|	 
3	|	Rhopalomastix umbracapita	|	 	|	 
3	|	Rhopalothrix andersoni	|	 	|	 
3	|	Rhopalothrix apertor	|	 	|	 
3	|	Rhopalothrix atitlanica	|	 	|	 
3	|	Rhopalothrix ciliata	|	 	|	 
3	|	Rhopalothrix diadema	|	 	|	 
1	|	Rhopalothrix isthmica	|	 	|	624867
3	|	Rhopalothrix kusnezovi	|	 	|	 
3	|	Rhopalothrix megisthmica	|	 	|	 
3	|	Rhopalothrix nubilosa	|	 	|	 
3	|	Rhopalothrix orbis	|	 	|	 
3	|	Rhopalothrix plaumanni	|	 	|	 
3	|	Rhopalothrix stannardi	|	 	|	 
3	|	Rhopalothrix subspatulata	|	 	|	 
3	|	Rhopalothrix therion	|	 	|	 
3	|	Rhopalothrix triumphalis	|	 	|	 
3	|	Rhopalothrix weberi	|	 	|	 
3	|	Rhytidoponera abdominalis	|	 	|	 
3	|	Rhytidoponera acanthoponeroides	|	 	|	 
3	|	Rhytidoponera aciculata	|	 	|	 
3	|	Rhytidoponera aenescens	|	 	|	 
3	|	Rhytidoponera anceps	|	 	|	 
3	|	Rhytidoponera aquila	|	 	|	 
3	|	Rhytidoponera araneoides	|	 	|	 
3	|	Rhytidoponera arborea	|	 	|	 
3	|	Rhytidoponera aspera	|	 	|	 
3	|	Rhytidoponera atropurpurea	|	 	|	 
3	|	Rhytidoponera aurata	|	 	|	 
3	|	Rhytidoponera barnardi	|	 	|	 
3	|	Rhytidoponera barretti	|	 	|	 
3	|	Rhytidoponera borealis	|	 	|	 
3	|	Rhytidoponera carinata	|	 	|	 
3	|	Rhytidoponera celtinodis	|	 	|	 
3	|	Rhytidoponera cerastes	|	 	|	 
1	|	Rhytidoponera chalybaea	|	 	|	411788
3	|	Rhytidoponera chnoopyx	|	 	|	 
3	|	Rhytidoponera clarki	|	 	|	 
1	|	Rhytidoponera confusa	|	 	|	231978
3	|	Rhytidoponera convexa	|	 	|	 
3	|	Rhytidoponera cornuta	|	 	|	 
3	|	Rhytidoponera crassinodis	|	 	|	 
3	|	Rhytidoponera cristata	|	 	|	 
3	|	Rhytidoponera croesus	|	 	|	 
3	|	Rhytidoponera depilis	|	 	|	 
3	|	Rhytidoponera dubia	|	 	|	 
3	|	Rhytidoponera enigmatica	|	 	|	 
3	|	Rhytidoponera eremita	|	 	|	 
3	|	Rhytidoponera ferruginea	|	 	|	 
3	|	Rhytidoponera flavicornis	|	 	|	 
3	|	Rhytidoponera flavipes	|	 	|	 
3	|	Rhytidoponera flindersi	|	 	|	 
3	|	Rhytidoponera foreli	|	 	|	 
3	|	Rhytidoponera foveolata	|	 	|	 
3	|	Rhytidoponera fulgens	|	 	|	 
3	|	Rhytidoponera fuliginosa	|	 	|	 
3	|	Rhytidoponera greavesi	|	 	|	 
3	|	Rhytidoponera gregoryi	|	 	|	 
3	|	Rhytidoponera haeckeli	|	 	|	 
3	|	Rhytidoponera hanieli	|	 	|	 
3	|	Rhytidoponera hilli	|	 	|	 
3	|	Rhytidoponera impressa	|	 	|	 
3	|	Rhytidoponera incisa	|	 	|	 
3	|	Rhytidoponera inops	|	 	|	 
3	|	Rhytidoponera inornata	|	 	|	 
3	|	Rhytidoponera insularis	|	 	|	 
3	|	Rhytidoponera koumensis	|	 	|	 
3	|	Rhytidoponera kurandensis	|	 	|	 
3	|	Rhytidoponera laciniosa	|	 	|	 
3	|	Rhytidoponera lamellinodis	|	 	|	 
3	|	Rhytidoponera laticeps	|	 	|	 
3	|	Rhytidoponera levior	|	 	|	 
3	|	Rhytidoponera litoralis	|	 	|	 
3	|	Rhytidoponera luteipes	|	 	|	 
3	|	Rhytidoponera maledicta	|	 	|	 
3	|	Rhytidoponera maniae	|	 	|	 
3	|	Rhytidoponera mayri	|	 	|	 
1	|	Rhytidoponera metallica	|	 	|	148364
3	|	Rhytidoponera micans	|	 	|	 
3	|	Rhytidoponera mimica	|	 	|	 
3	|	Rhytidoponera mirabilis	|	 	|	 
3	|	Rhytidoponera nexa	|	 	|	 
3	|	Rhytidoponera nitida	|	 	|	 
3	|	Rhytidoponera nitidiventris	|	 	|	 
3	|	Rhytidoponera nodifera	|	 	|	 
3	|	Rhytidoponera nudata	|	 	|	 
1	|	Rhytidoponera numeensis	|	 	|	624938
3	|	Rhytidoponera opaciventris	|	 	|	 
3	|	Rhytidoponera peninsularis	|	 	|	 
3	|	Rhytidoponera pilosula	|	 	|	 
3	|	Rhytidoponera pulchella	|	 	|	 
3	|	Rhytidoponera punctata	|	 	|	 
3	|	Rhytidoponera punctigera	|	 	|	 
3	|	Rhytidoponera punctiventris	|	 	|	 
1	|	Rhytidoponera purpurea	|	 	|	624946
3	|	Rhytidoponera reflexa	|	 	|	 
3	|	Rhytidoponera reticulata	|	 	|	 
3	|	Rhytidoponera rotundiceps	|	 	|	 
3	|	Rhytidoponera rufescens	|	 	|	 
3	|	Rhytidoponera rufithorax	|	 	|	 
3	|	Rhytidoponera rufiventris	|	 	|	 
3	|	Rhytidoponera rufonigra	|	 	|	 
3	|	Rhytidoponera scaberrima	|	 	|	 
3	|	Rhytidoponera scabra	|	 	|	 
3	|	Rhytidoponera scabrior	|	 	|	 
3	|	Rhytidoponera socrus	|	 	|	 
3	|	Rhytidoponera spoliata	|	 	|	 
3	|	Rhytidoponera strigosa	|	 	|	 
3	|	Rhytidoponera subcyanea	|	 	|	 
3	|	Rhytidoponera tasmaniensis	|	 	|	 
1	|	Rhytidoponera taurus	|	 	|	624962
3	|	Rhytidoponera tenuis	|	 	|	 
3	|	Rhytidoponera terrestris	|	 	|	 
3	|	Rhytidoponera trachypyx	|	 	|	 
3	|	Rhytidoponera turneri	|	 	|	 
3	|	Rhytidoponera tyloxys	|	 	|	 
3	|	Rhytidoponera versicolor	|	 	|	 
1	|	Rhytidoponera victoriae	|	 	|	55076
3	|	Rhytidoponera violacea	|	 	|	 
3	|	Rhytidoponera viridis	|	 	|	 
3	|	Rhytidoponera wilsoni	|	 	|	 
3	|	Rhytidoponera yorkensis	|	 	|	 
3	|	Rogeria alzatei	|	 	|	 
1	|	Rogeria belti	|	 	|	624974
3	|	Rogeria besucheti	|	 	|	 
3	|	Rogeria blanda	|	 	|	 
3	|	Rogeria bruchi	|	 	|	 
3	|	Rogeria brunnea	|	 	|	 
3	|	Rogeria carinata	|	 	|	 
3	|	Rogeria ciliosa	|	 	|	 
3	|	Rogeria cornuta	|	 	|	 
1	|	Rogeria creightoni	|	 	|	624982
3	|	Rogeria cuneola	|	 	|	 
3	|	Rogeria curvipubens	|	 	|	 
3	|	Rogeria exsulans	|	 	|	 
1	|	Rogeria foreli	|	 	|	624986
3	|	Rogeria germaini	|	 	|	 
1	|	Rogeria gibba	|	 	|	624988
1	|	Rogeria inermis	|	 	|	624989
1	|	Rogeria innotabilis	|	 	|	624990
3	|	Rogeria lacertosa	|	 	|	 
1	|	Rogeria leptonana	|	 	|	624992
3	|	Rogeria lirata	|	 	|	 
3	|	Rogeria megastigmatica	|	 	|	 
3	|	Rogeria merenbergiana	|	 	|	 
3	|	Rogeria micromma	|	 	|	 
3	|	Rogeria minima	|	 	|	 
3	|	Rogeria neilyensis	|	 	|	 
1	|	Rogeria nevadensis	|	 	|	624999
3	|	Rogeria pellecta	|	 	|	 
3	|	Rogeria procera	|	 	|	 
3	|	Rogeria prominula	|	 	|	 
3	|	Rogeria scandens	|	 	|	 
3	|	Rogeria scobinata	|	 	|	 
3	|	Rogeria sicaria	|	 	|	 
1	|	Rogeria stigmatica	|	 	|	625006
3	|	Rogeria subarmata	|	 	|	 
3	|	Rogeria terescandens	|	 	|	 
3	|	Rogeria tonduzi	|	 	|	 
3	|	Rogeria tribrocca	|	 	|	 
3	|	Rogeria tsumani	|	 	|	 
3	|	Rogeria unguispina	|	 	|	 
3	|	Romblonella coryae	|	 	|	 
1	|	Romblonella elysii	|	 	|	625013
3	|	Romblonella heatwolei	|	 	|	 
3	|	Romblonella liogaster	|	 	|	 
3	|	Romblonella longinoi	|	 	|	 
3	|	Romblonella opaca	|	 	|	 
3	|	Romblonella palauensis	|	 	|	 
1	|	Romblonella scrobifera	|	 	|	625017
3	|	Romblonella townesi	|	 	|	 
3	|	Romblonella yapensis	|	 	|	 
1	|	Rossomyrmex anatolicus	|	 	|	625023
1	|	Rossomyrmex minuchae	|	 	|	72797
3	|	Rossomyrmex proformicarum	|	 	|	 
3	|	Rossomyrmex quandratinodus	|	 	|	 
1	|	Rostromyrmex pasohensis	|	 	|	625026
1	|	Rotastruma recava	|	 	|	625027
1	|	Rotastruma stenoceps	|	 	|	625028
1	|	Royidris admixta	|	 	|	2567489
1	|	Royidris anxietas	|	 	|	1674330
1	|	Royidris clarinodis	|	 	|	2567490
1	|	Royidris depilosa	|	 	|	2567491
3	|	Royidris diminuta	|	 	|	 
3	|	Royidris etiolata	|	 	|	 
1	|	Royidris gravipuncta	|	 	|	2567492
1	|	Royidris longiseta	|	 	|	1539551
1	|	Royidris notorthotenes	|	 	|	1539552
3	|	Royidris pallida	|	 	|	 
3	|	Royidris peregrina	|	 	|	 
3	|	Royidris pulchra	|	 	|	 
3	|	Royidris robertsoni	|	 	|	 
1	|	Royidris shuckardi	|	 	|	2567493
3	|	Royidris singularis	|	 	|	 
1	|	Santschiella kohli	|	 	|	625029
3	|	Scyphodon anomalum	|	 	|	 
3	|	Secostruma lethifera	|	 	|	 
1	|	Sericomyrmex amabilis	|	 	|	64789
1	|	Sericomyrmex bondari	|	 	|	34716
3	|	Sericomyrmex lutzi	|	 	|	 
3	|	Sericomyrmex maravalhas	|	 	|	 
1	|	Sericomyrmex mayri	|	 	|	625040
1	|	Sericomyrmex opacus	|	 	|	625043
1	|	Sericomyrmex parvulus	|	 	|	625045
3	|	Sericomyrmex radioheadi	|	 	|	 
3	|	Sericomyrmex saramama	|	 	|	 
1	|	Sericomyrmex saussurei	|	 	|	625046
1	|	Sericomyrmex scrobifer	|	 	|	625047
1	|	Simopelta andersoni	|	 	|	1932942
3	|	Simopelta anomma	|	 	|	 
3	|	Simopelta bicolor	|	 	|	 
3	|	Simopelta breviscapa	|	 	|	 
3	|	Simopelta curvata	|	 	|	 
3	|	Simopelta fernandezi	|	 	|	 
3	|	Simopelta jeckylli	|	 	|	 
