
code	|	name	|	preferred name	|	taxid
1	|	Nasutitermes fulleri	|	 	|	377942
1	|	Nasutitermes fumigatus	|	 	|	232797
3	|	Nasutitermes fuscipennis	|	 	|	 
1	|	Nasutitermes gaigei	|	 	|	1428130
3	|	Nasutitermes gardneri	|	 	|	 
3	|	Nasutitermes gardneriformis	|	 	|	 
3	|	Nasutitermes garoensis	|	 	|	 
1	|	Nasutitermes glabritergus	|	 	|	377943
1	|	Nasutitermes globiceps	|	 	|	2259543
3	|	Nasutitermes gracilirostris	|	 	|	 
3	|	Nasutitermes gracilis	|	 	|	 
3	|	Nasutitermes grandinasus	|	 	|	 
1	|	Nasutitermes graveolus	|	 	|	286185
1	|	Nasutitermes guayanae	|	 	|	297334
3	|	Nasutitermes guizhouensis	|	 	|	 
3	|	Nasutitermes haddoensis	|	 	|	 
3	|	Nasutitermes havilandi	|	 	|	 
3	|	Nasutitermes hejiangensis	|	 	|	 
3	|	Nasutitermes heterodon	|	 	|	 
3	|	Nasutitermes hexianensis	|	 	|	 
3	|	Nasutitermes hirticeps	|	 	|	 
3	|	Nasutitermes horni	|	 	|	 
3	|	Nasutitermes huangshanensis	|	 	|	 
3	|	Nasutitermes hubbardi	|	 	|	 
3	|	Nasutitermes inclinasus	|	 	|	 
1	|	Nasutitermes indicola	|	 	|	1882575
1	|	Nasutitermes infuscatus	|	 	|	377944
1	|	Nasutitermes itapocuensis	|	 	|	1853076
3	|	Nasutitermes jacobsoni	|	 	|	 
3	|	Nasutitermes jalpaigurensis	|	 	|	 
1	|	Nasutitermes jaraguae	|	 	|	1853077
3	|	Nasutitermes javanicus	|	 	|	 
3	|	Nasutitermes jiangxiensis	|	 	|	 
1	|	Nasutitermes johoricus	|	 	|	229644
3	|	Nasutitermes kali	|	 	|	 
1	|	Nasutitermes kemneri	|	 	|	2259544
3	|	Nasutitermes kempae	|	 	|	 
3	|	Nasutitermes kimberleyensis	|	 	|	 
1	|	Nasutitermes kinoshitai	|	 	|	1777130
3	|	Nasutitermes koiari	|	 	|	 
3	|	Nasutitermes krishna	|	 	|	 
1	|	Nasutitermes lacustris	|	 	|	377945
1	|	Nasutitermes latifrons	|	 	|	187519
3	|	Nasutitermes latus	|	 	|	 
3	|	Nasutitermes leponcei	|	 	|	 
3	|	Nasutitermes lividus	|	 	|	 
3	|	Nasutitermes llinquipatensis	|	 	|	 
3	|	Nasutitermes longiarticulatus	|	 	|	 
3	|	Nasutitermes longinasoides	|	 	|	 
1	|	Nasutitermes longinasus	|	 	|	114635
1	|	Nasutitermes longipennis	|	 	|	286186
3	|	Nasutitermes longirostratus	|	 	|	 
1	|	Nasutitermes longirostris	|	 	|	1934544
3	|	Nasutitermes longwangshanensis	|	 	|	 
1	|	Nasutitermes lujae	|	 	|	377946
3	|	Nasutitermes luzonicus	|	 	|	 
3	|	Nasutitermes machengensis	|	 	|	 
1	|	Nasutitermes macrocephalus	|	 	|	1934545
1	|	Nasutitermes magnus	|	 	|	114636
3	|	Nasutitermes maheensis	|	 	|	 
1	|	Nasutitermes major	|	 	|	2259545
3	|	Nasutitermes makassarensis	|	 	|	 
3	|	Nasutitermes mangshanensis	|	 	|	 
3	|	Nasutitermes maniseri	|	 	|	 
1	|	Nasutitermes matangensis	|	 	|	114637
3	|	Nasutitermes mauritianus	|	 	|	 
3	|	Nasutitermes maximus	|	 	|	 
3	|	Nasutitermes medoensis	|	 	|	 
3	|	Nasutitermes meinerti	|	 	|	 
3	|	Nasutitermes meridianus	|	 	|	 
3	|	Nasutitermes mindanensis	|	 	|	 
3	|	Nasutitermes minimus	|	 	|	 
3	|	Nasutitermes minor	|	 	|	 
3	|	Nasutitermes mirabilis	|	 	|	 
3	|	Nasutitermes mojosensis	|	 	|	 
3	|	Nasutitermes mollis	|	 	|	 
3	|	Nasutitermes montanae	|	 	|	 
3	|	Nasutitermes moratus	|	 	|	 
3	|	Nasutitermes motu	|	 	|	 
3	|	Nasutitermes muli	|	 	|	 
3	|	Nasutitermes myersi	|	 	|	 
3	|	Nasutitermes neonanus	|	 	|	 
1	|	Nasutitermes neoparvus	|	 	|	377947
1	|	Nasutitermes nigriceps	|	 	|	114638
3	|	Nasutitermes nomadensis	|	 	|	 
3	|	Nasutitermes nordenskioldi	|	 	|	 
1	|	Nasutitermes novarumhebridarum	|	 	|	114639
1	|	Nasutitermes obscurus	|	 	|	1436848
3	|	Nasutitermes obtusimandibulus	|	 	|	 
1	|	Nasutitermes octopilis	|	 	|	1367272
3	|	Nasutitermes oculatus	|	 	|	 
3	|	Nasutitermes olidus	|	 	|	 
3	|	Nasutitermes orthonasus	|	 	|	 
3	|	Nasutitermes oshimai	|	 	|	 
3	|	Nasutitermes ovatus	|	 	|	 
3	|	Nasutitermes ovipennis	|	 	|	 
3	|	Nasutitermes palaoensis	|	 	|	 
3	|	Nasutitermes panayensis	|	 	|	 
3	|	Nasutitermes parviceps	|	 	|	 
1	|	Nasutitermes parvonasutus	|	 	|	114640
3	|	Nasutitermes parvus	|	 	|	 
1	|	Nasutitermes perparvus	|	 	|	229643
3	|	Nasutitermes peruanus	|	 	|	 
3	|	Nasutitermes pictus	|	 	|	 
3	|	Nasutitermes pilosus	|	 	|	 
1	|	Nasutitermes pinocchio	|	 	|	114641
3	|	Nasutitermes planiusculus	|	 	|	 
3	|	Nasutitermes pluriarticulatus	|	 	|	 
1	|	Nasutitermes pluvialis	|	 	|	286187
1	|	Nasutitermes princeps	|	 	|	114643
3	|	Nasutitermes proatripennis	|	 	|	 
3	|	Nasutitermes profuscipennis	|	 	|	 
1	|	Nasutitermes projectus	|	Tumulitermes projectus	|	1962925
3	|	Nasutitermes proximus	|	 	|	 
3	|	Nasutitermes qimenensis	|	 	|	 
3	|	Nasutitermes qingjiensis	|	 	|	 
3	|	Nasutitermes rectangularis	|	 	|	 
1	|	Nasutitermes regularis	|	 	|	114644
3	|	Nasutitermes retus	|	 	|	 
1	|	Nasutitermes rippertii	|	 	|	297333
3	|	Nasutitermes roboratus	|	 	|	 
1	|	Nasutitermes rotundatus	|	 	|	2259546
3	|	Nasutitermes rotundus	|	 	|	 
3	|	Nasutitermes saleierensis	|	 	|	 
3	|	Nasutitermes sanctaeanae	|	 	|	 
3	|	Nasutitermes sandakensis	|	 	|	 
3	|	Nasutitermes schoutedeni	|	 	|	 
3	|	Nasutitermes seghersi	|	 	|	 
3	|	Nasutitermes shangchengensis	|	 	|	 
3	|	Nasutitermes simaluris	|	 	|	 
1	|	Nasutitermes similis	|	 	|	377948
3	|	Nasutitermes simulans	|	 	|	 
3	|	Nasutitermes sinensis	|	 	|	 
1	|	Nasutitermes smithi	|	 	|	1962917
3	|	Nasutitermes stricticeps	|	 	|	 
3	|	Nasutitermes subtibetanus	|	 	|	 
3	|	Nasutitermes subtibialis	|	 	|	 
3	|	Nasutitermes suknensis	|	 	|	 
1	|	Nasutitermes surinamensis	|	 	|	1436837
1	|	Nasutitermes takasagoensis	|	 	|	62960
3	|	Nasutitermes tandoni	|	 	|	 
3	|	Nasutitermes tatarendae	|	 	|	 
3	|	Nasutitermes taylori	|	 	|	 
3	|	Nasutitermes thanensis	|	 	|	 
3	|	Nasutitermes tianmuensis	|	 	|	 
3	|	Nasutitermes tiantongensis	|	 	|	 
3	|	Nasutitermes tibetanus	|	 	|	 
3	|	Nasutitermes timoriensis	|	 	|	 
3	|	Nasutitermes tipuanicus	|	 	|	 
1	|	Nasutitermes torresi	|	 	|	1962918
3	|	Nasutitermes tredecimarticulatus	|	 	|	 
3	|	Nasutitermes triloki	|	 	|	 
1	|	Nasutitermes triodiae	|	 	|	114645
3	|	Nasutitermes tsaii	|	 	|	 
3	|	Nasutitermes tungsalangensis	|	 	|	 
1	|	Nasutitermes unduliceps	|	 	|	1436834
3	|	Nasutitermes vadoni	|	 	|	 
3	|	Nasutitermes vallis	|	 	|	 
3	|	Nasutitermes vishnu	|	 	|	 
1	|	Nasutitermes walkeri	|	 	|	76108
1	|	Nasutitermes wheeleri	|	 	|	1436835
3	|	Nasutitermes xingshanensis	|	 	|	 
1	|	Neocapritermes angusticeps	|	 	|	187547
1	|	Neocapritermes araguaia	|	 	|	1576342
3	|	Neocapritermes bodkini	|	 	|	 
3	|	Neocapritermes braziliensis	|	 	|	 
3	|	Neocapritermes centralis	|	 	|	 
3	|	Neocapritermes guyana	|	 	|	 
1	|	Neocapritermes longinotus	|	 	|	377957
3	|	Neocapritermes mirim	|	 	|	 
1	|	Neocapritermes opacus	|	 	|	2259547
3	|	Neocapritermes parvus	|	 	|	 
3	|	Neocapritermes pumilis	|	 	|	 
1	|	Neocapritermes talpa	|	 	|	377958
1	|	Neocapritermes talpoides	|	 	|	377959
1	|	Neocapritermes taracua	|	 	|	377960
3	|	Neocapritermes unicornis	|	 	|	 
3	|	Neocapritermes utiariti	|	 	|	 
3	|	Neocapritermes villosus	|	 	|	 
3	|	Neotermes aburiensis	|	 	|	 
3	|	Neotermes acceptus	|	 	|	 
3	|	Neotermes adampurensis	|	 	|	 
3	|	Neotermes agilis	|	 	|	 
3	|	Neotermes amplilabralis	|	 	|	 
3	|	Neotermes andamanensis	|	 	|	 
3	|	Neotermes angustigulus	|	 	|	 
3	|	Neotermes araguaensis	|	 	|	 
3	|	Neotermes aridus	|	 	|	 
3	|	Neotermes arthurimuelleri	|	 	|	 
3	|	Neotermes artocarpi	|	 	|	 
3	|	Neotermes assamensis	|	 	|	 
3	|	Neotermes assmuthi	|	 	|	 
3	|	Neotermes binovatus	|	 	|	 
3	|	Neotermes blairi	|	 	|	 
3	|	Neotermes bosei	|	 	|	 
3	|	Neotermes brachynotum	|	 	|	 
3	|	Neotermes brevinotus	|	 	|	 
3	|	Neotermes buxensis	|	 	|	 
3	|	Neotermes camerunensis	|	 	|	 
1	|	Neotermes castaneus	|	 	|	223394
1	|	Neotermes chilensis	|	 	|	1225367
3	|	Neotermes collarti	|	 	|	 
1	|	Neotermes connexus	|	 	|	1507048
3	|	Neotermes costaseca	|	 	|	 
3	|	Neotermes cryptops	|	 	|	 
3	|	Neotermes cubanus	|	 	|	 
3	|	Neotermes dalbergiae	|	 	|	 
3	|	Neotermes desneuxi	|	 	|	 
3	|	Neotermes dhirendrai	|	 	|	 
3	|	Neotermes dolichognathus	|	 	|	 
3	|	Neotermes dubiocalcaratus	|	 	|	 
3	|	Neotermes eleanorae	|	 	|	 
3	|	Neotermes erythraeus	|	 	|	 
3	|	Neotermes europae	|	 	|	 
3	|	Neotermes ferrugineus	|	 	|	 
3	|	Neotermes firmus	|	 	|	 
3	|	Neotermes fletcheri	|	 	|	 
3	|	Neotermes fovefrons	|	 	|	 
3	|	Neotermes fujianensis	|	 	|	 
3	|	Neotermes fulvescens	|	 	|	 
3	|	Neotermes gestri	|	 	|	 
3	|	Neotermes glabriusculus	|	 	|	 
3	|	Neotermes gnathoferrum	|	 	|	 
3	|	Neotermes gracilidens	|	 	|	 
3	|	Neotermes grandis	|	 	|	 
3	|	Neotermes greeni	|	 	|	 
3	|	Neotermes hirtellus	|	 	|	 
1	|	Neotermes holmgreni	|	 	|	488271
3	|	Neotermes humilis	|	 	|	 
1	|	Neotermes insularis	|	 	|	105798
3	|	Neotermes intracaulis	|	 	|	 
1	|	Neotermes jouteli	|	 	|	641614
3	|	Neotermes kalimpongensis	|	 	|	 
3	|	Neotermes kanehirai	|	 	|	 
3	|	Neotermes kartaboensis	|	 	|	 
3	|	Neotermes kemneri	|	 	|	 
3	|	Neotermes keralai	|	 	|	 
3	|	Neotermes ketelensis	|	 	|	 
1	|	Neotermes koshunensis	|	 	|	60586
3	|	Neotermes krishnai	|	 	|	 
3	|	Neotermes lagunensis	|	 	|	 
3	|	Neotermes larseni	|	 	|	 
3	|	Neotermes laticollis	|	 	|	 
3	|	Neotermes lepersonneae	|	 	|	 
3	|	Neotermes longiceps	|	 	|	 
3	|	Neotermes longipennis	|	 	|	 
3	|	Neotermes luykxi	|	 	|	 
3	|	Neotermes magnoculus	|	 	|	 
3	|	Neotermes malatensis	|	 	|	 
3	|	Neotermes mangiferae	|	 	|	 
3	|	Neotermes medius	|	 	|	 
3	|	Neotermes megaoculatus	|	 	|	 
3	|	Neotermes meruensis	|	 	|	 
3	|	Neotermes microculatus	|	 	|	 
3	|	Neotermes microphthalmus	|	 	|	 
3	|	Neotermes minutus	|	 	|	 
3	|	Neotermes miracapitalis	|	 	|	 
3	|	Neotermes modestus	|	 	|	 
1	|	Neotermes mona	|	 	|	46568
3	|	Neotermes nigeriensis	|	 	|	 
3	|	Neotermes nilamburensis	|	 	|	 
3	|	Neotermes ovatus	|	 	|	 
3	|	Neotermes pallidicollis	|	 	|	 
3	|	Neotermes papua	|	 	|	 
3	|	Neotermes paraensis	|	 	|	 
3	|	Neotermes paratensis	|	 	|	 
3	|	Neotermes parviscutatus	|	 	|	 
3	|	Neotermes phragmosus	|	 	|	 
3	|	Neotermes pingshanensis	|	 	|	 
3	|	Neotermes platyfrons	|	 	|	 
3	|	Neotermes prosonneratiae	|	 	|	 
3	|	Neotermes rainbowi	|	 	|	 
3	|	Neotermes rhizophorae	|	 	|	 
3	|	Neotermes rouxi	|	 	|	 
3	|	Neotermes saleierensis	|	 	|	 
3	|	Neotermes samoanus	|	 	|	 
3	|	Neotermes sanctaecrucis	|	 	|	 
3	|	Neotermes sarasini	|	 	|	 
3	|	Neotermes schultzei	|	 	|	 
3	|	Neotermes sepulvillus	|	 	|	 
3	|	Neotermes setifer	|	 	|	 
3	|	Neotermes shimogensis	|	 	|	 
3	|	Neotermes sinensis	|	 	|	 
3	|	Neotermes sjostedti	|	 	|	 
3	|	Neotermes sonneratiae	|	 	|	 
3	|	Neotermes sphenocephalus	|	 	|	 
2	|	Neotermes sugioi	|	Neotermes sp. 1 TY-2018	|	2496156
3	|	Neotermes superans	|	 	|	 
3	|	Neotermes taishanensis	|	 	|	 
3	|	Neotermes tectonae	|	 	|	 
3	|	Neotermes tuberogulus	|	 	|	 
3	|	Neotermes undulatus	|	 	|	 
3	|	Neotermes venkateshwara	|	 	|	 
3	|	Neotermes voeltzkowi	|	 	|	 
3	|	Neotermes wagneri	|	 	|	 
3	|	Neotermes yunnanensis	|	 	|	 
3	|	Neotermes zanclus	|	 	|	 
3	|	Neotermes zuluensis	|	 	|	 
3	|	Ngauratermes arue	|	 	|	 
3	|	Nitiditermes berghei	|	 	|	 
3	|	Niuginitermes liklik	|	 	|	 
3	|	Niuginitermes variatae	|	 	|	 
3	|	Noditermes angolensis	|	 	|	 
1	|	Noditermes cristifrons	|	 	|	1934560
3	|	Noditermes festivus	|	 	|	 
3	|	Noditermes indoensis	|	 	|	 
1	|	Noditermes lamanianus	|	 	|	1934561
3	|	Noditermes profestus	|	 	|	 
3	|	Noditermes wasambaricus	|	 	|	 
1	|	Noirotitermes noiroti	|	 	|	1972834
3	|	Obtusitermes formosulus	|	 	|	 
1	|	Obtusitermes panamae	|	 	|	2698461
1	|	Occasitermes occasus	|	 	|	377962
1	|	Occasitermes watsoni	|	 	|	1962919
3	|	Occultitermes aridus	|	 	|	 
1	|	Occultitermes occultus	|	 	|	1962929
3	|	Odontotermes acutidens	|	 	|	 
3	|	Odontotermes adampurensis	|	 	|	 
3	|	Odontotermes agilis	|	 	|	 
3	|	Odontotermes akengeensis	|	 	|	 
3	|	Odontotermes amanicus	|	 	|	 
1	|	Odontotermes amaniensis	|	 	|	138609
3	|	Odontotermes anamallensis	|	 	|	 
1	|	Odontotermes anceps	|	 	|	138610
3	|	Odontotermes angustatus	|	 	|	 
3	|	Odontotermes angustignathus	|	 	|	 
3	|	Odontotermes angustipennis	|	 	|	 
3	|	Odontotermes annulicornis	|	 	|	 
3	|	Odontotermes apollo	|	 	|	 
3	|	Odontotermes aquaticus	|	 	|	 
1	|	Odontotermes assmuthi	|	 	|	645672
3	|	Odontotermes aurora	|	 	|	 
1	|	Odontotermes badius	|	 	|	315815
3	|	Odontotermes bellahunisensis	|	 	|	 
3	|	Odontotermes bequaerti	|	 	|	 
1	|	Odontotermes bhagwatii	|	 	|	483035
1	|	Odontotermes billitoni	|	 	|	201589
3	|	Odontotermes boetonensis	|	 	|	 
3	|	Odontotermes bogoriensis	|	 	|	 
3	|	Odontotermes bomaensis	|	 	|	 
1	|	Odontotermes boranicus	|	 	|	479874
3	|	Odontotermes bottegoanus	|	 	|	 
3	|	Odontotermes boveni	|	 	|	 
1	|	Odontotermes brunneus	|	 	|	1049648
3	|	Odontotermes buchholzi	|	 	|	 
1	|	Odontotermes butteli	|	 	|	711053
3	|	Odontotermes caffrariae	|	 	|	 
3	|	Odontotermes capensis	|	 	|	 
3	|	Odontotermes celebensis	|	 	|	 
1	|	Odontotermes ceylonicus	|	 	|	377963
3	|	Odontotermes chicapanensis	|	 	|	 
3	|	Odontotermes classicus	|	 	|	 
3	|	Odontotermes conignathus	|	 	|	 
3	|	Odontotermes culturarum	|	 	|	 
3	|	Odontotermes denticulatus	|	 	|	 
3	|	Odontotermes diana	|	 	|	 
1	|	Odontotermes dimorphus	|	 	|	1844528
3	|	Odontotermes distans	|	 	|	 
3	|	Odontotermes dives	|	 	|	 
3	|	Odontotermes djampeensis	|	 	|	 
3	|	Odontotermes ebeni	|	 	|	 
3	|	Odontotermes egregius	|	 	|	 
3	|	Odontotermes elgonensis	|	 	|	 
3	|	Odontotermes erodens	|	 	|	 
3	|	Odontotermes erraticus	|	 	|	 
1	|	Odontotermes escherichi	|	 	|	377964
3	|	Odontotermes fallax	|	 	|	 
1	|	Odontotermes feae	|	 	|	697158
3	|	Odontotermes feaeoides	|	 	|	 
3	|	Odontotermes fidens	|	 	|	 
3	|	Odontotermes flammifrons	|	 	|	 
3	|	Odontotermes fockianus	|	 	|	 
3	|	Odontotermes fontanellus	|	 	|	 
1	|	Odontotermes formosanus	|	 	|	60588
3	|	Odontotermes foveafrons	|	 	|	 
1	|	Odontotermes fulleri	|	 	|	479875
3	|	Odontotermes fuyangensis	|	 	|	 
3	|	Odontotermes ganpati	|	 	|	 
3	|	Odontotermes garambae	|	 	|	 
3	|	Odontotermes giriensis	|	 	|	 
3	|	Odontotermes girnarensis	|	 	|	 
3	|	Odontotermes globicola	|	 	|	 
3	|	Odontotermes grandiceps	|	 	|	 
3	|	Odontotermes grassei	|	 	|	 
3	|	Odontotermes gravelyi	|	 	|	 
3	|	Odontotermes guizhouensis	|	 	|	 
3	|	Odontotermes guptai	|	 	|	 
1	|	Odontotermes gurdaspurensis	|	 	|	1231261
3	|	Odontotermes hageni	|	 	|	 
1	|	Odontotermes hainanensis	|	 	|	488272
3	|	Odontotermes horai	|	 	|	 
1	|	Odontotermes horni	|	 	|	483036
3	|	Odontotermes incisus	|	 	|	 
3	|	Odontotermes indrapurensis	|	 	|	 
3	|	Odontotermes interveniens	|	 	|	 
3	|	Odontotermes iratus	|	 	|	 
1	|	Odontotermes javanicus	|	 	|	201590
3	|	Odontotermes kapuri	|	 	|	 
3	|	Odontotermes karawajevi	|	 	|	 
3	|	Odontotermes karnyi	|	 	|	 
3	|	Odontotermes kepongensis	|	 	|	 
3	|	Odontotermes kibarensis	|	 	|	 
3	|	Odontotermes kistneri	|	 	|	 
3	|	Odontotermes koenigi	|	 	|	 
3	|	Odontotermes kulkarni	|	 	|	 
1	|	Odontotermes lacustris	|	 	|	479876
1	|	Odontotermes latericius	|	 	|	201591
3	|	Odontotermes latialatus	|	 	|	 
3	|	Odontotermes latigula	|	 	|	 
3	|	Odontotermes latiguloides	|	 	|	 
3	|	Odontotermes latissimus	|	 	|	 
3	|	Odontotermes lautus	|	 	|	 
3	|	Odontotermes lobintactus	|	 	|	 
1	|	Odontotermes longignathus	|	 	|	144741
3	|	Odontotermes longigula	|	 	|	 
3	|	Odontotermes longzhouensis	|	 	|	 
1	|	Odontotermes luoyangensis	|	 	|	983324
3	|	Odontotermes maesodensis	|	 	|	 
3	|	Odontotermes magdalenae	|	 	|	 
3	|	Odontotermes makassarensis	|	 	|	 
3	|	Odontotermes malabaricus	|	 	|	 
1	|	Odontotermes malaccensis	|	 	|	1050852
3	|	Odontotermes maledictus	|	 	|	 
3	|	Odontotermes malelaensis	|	 	|	 
3	|	Odontotermes maliki	|	 	|	 
3	|	Odontotermes matangensis	|	 	|	 
3	|	Odontotermes maximus	|	 	|	 
1	|	Odontotermes mediocris	|	 	|	479877
3	|	Odontotermes menadoensis	|	 	|	 
3	|	Odontotermes meridionalis	|	 	|	 
3	|	Odontotermes microdentatus	|	 	|	 
3	|	Odontotermes microps	|	 	|	 
1	|	Odontotermes minutus	|	 	|	201596
3	|	Odontotermes mirganjensis	|	 	|	 
3	|	Odontotermes mohandi	|	 	|	 
3	|	Odontotermes monodon	|	 	|	 
1	|	Odontotermes montanus	|	 	|	138611
3	|	Odontotermes mukimbunginis	|	 	|	 
3	|	Odontotermes neodenticulatus	|	 	|	 
1	|	Odontotermes nilensis	|	 	|	201597
3	|	Odontotermes nolaensis	|	 	|	 
1	|	Odontotermes obesus	|	 	|	483037
1	|	Odontotermes oblongatus	|	 	|	201598
3	|	Odontotermes okahandjae	|	 	|	 
3	|	Odontotermes ostentans	|	 	|	 
3	|	Odontotermes palmquisti	|	 	|	 
3	|	Odontotermes paradenticulatus	|	 	|	 
3	|	Odontotermes paralatigula	|	 	|	 
3	|	Odontotermes paralatiguloides	|	 	|	 
3	|	Odontotermes parallelus	|	 	|	 
1	|	Odontotermes paraoblongatus	|	 	|	1050853
1	|	Odontotermes parvidens	|	 	|	1548792
3	|	Odontotermes patruus	|	 	|	 
3	|	Odontotermes pauperans	|	 	|	 
3	|	Odontotermes peshawarensis	|	 	|	 
3	|	Odontotermes planiceps	|	 	|	 
3	|	Odontotermes praevalens	|	 	|	 
3	|	Odontotermes preliminaris	|	 	|	 
3	|	Odontotermes pretoriensis	|	 	|	 
3	|	Odontotermes prewensis	|	 	|	 
3	|	Odontotermes prodives	|	 	|	 
3	|	Odontotermes profeae	|	 	|	 
1	|	Odontotermes proformosanus	|	 	|	915005
3	|	Odontotermes prolatigula	|	 	|	 
3	|	Odontotermes proximus	|	 	|	 
3	|	Odontotermes pujiangensis	|	 	|	 
3	|	Odontotermes pyriceps	|	 	|	 
3	|	Odontotermes quinquedentatus	|	 	|	 
3	|	Odontotermes ramulosus	|	 	|	 
3	|	Odontotermes rectanguloides	|	 	|	 
1	|	Odontotermes redemanni	|	 	|	1548793
3	|	Odontotermes rehobothensis	|	 	|	 
3	|	Odontotermes robustus	|	 	|	 
3	|	Odontotermes rothschildianus	|	 	|	 
3	|	Odontotermes salebrifrons	|	 	|	 
1	|	Odontotermes sarawakensis	|	 	|	201599
3	|	Odontotermes sasangirensis	|	 	|	 
3	|	Odontotermes schmitzi	|	 	|	 
3	|	Odontotermes scrutor	|	 	|	 
3	|	Odontotermes sellathorax	|	 	|	 
3	|	Odontotermes shixingensis	|	 	|	 
3	|	Odontotermes sikkimensis	|	 	|	 
3	|	Odontotermes silamensis	|	 	|	 
3	|	Odontotermes silvaticus	|	 	|	 
3	|	Odontotermes silvestrii	|	 	|	 
3	|	Odontotermes simalurensis	|	 	|	 
3	|	Odontotermes simplicidens	|	 	|	 
3	|	Odontotermes sinabangensis	|	 	|	 
3	|	Odontotermes singsiti	|	 	|	 
3	|	Odontotermes sjostedti	|	 	|	 
3	|	Odontotermes smeathmani	|	 	|	 
3	|	Odontotermes snyderi	|	 	|	 
3	|	Odontotermes somaliensis	|	 	|	 
3	|	Odontotermes stanleyvillensis	|	 	|	 
1	|	Odontotermes stercorivorus	|	 	|	138612
3	|	Odontotermes sudanensis	|	 	|	 
3	|	Odontotermes takensis	|	 	|	 
1	|	Odontotermes tanganicus	|	 	|	138613
3	|	Odontotermes taprobanes	|	 	|	 
3	|	Odontotermes terricola	|	 	|	 
3	|	Odontotermes tragardhi	|	 	|	 
1	|	Odontotermes transvaalensis	|	 	|	315816
3	|	Odontotermes vaishno	|	 	|	 
3	|	Odontotermes vulgaris	|	 	|	 
1	|	Odontotermes wallonensis	|	 	|	1049649
3	|	Odontotermes wuzhishanensis	|	 	|	 
1	|	Odontotermes yadevi	|	 	|	1882577
3	|	Odontotermes yaoi	|	 	|	 
3	|	Odontotermes yarangensis	|	 	|	 
1	|	Odontotermes yunnanensis	|	 	|	1069831
1	|	Odontotermes zambesiensis	|	 	|	138614
1	|	Odontotermes ziyangensis	|	 	|	915006
3	|	Odontotermes zulunatalensis	|	 	|	 
3	|	Odontotermes zunyiensis	|	 	|	 
3	|	Okavangotermes giessi	|	 	|	 
3	|	Okavangotermes guineensis	|	 	|	 
3	|	Onkotermes brevicorniger	|	 	|	 
3	|	Onkotermes corochus	|	 	|	 
3	|	Ophiotermes gracilis	|	 	|	 
1	|	Ophiotermes grandilabius	|	 	|	1934576
3	|	Ophiotermes mandibularis	|	 	|	 
1	|	Ophiotermes mirandus	|	 	|	1934577
3	|	Ophiotermes receptus	|	 	|	 
3	|	Ophiotermes shabaensis	|	 	|	 
1	|	Ophiotermes ugandaensis	|	 	|	377967
1	|	Oriencapritermes kluangensis	|	 	|	187549
1	|	Oriensubulitermes inanis	|	 	|	377968
3	|	Oriensubulitermes kemneri	|	 	|	 
1	|	Orientotermes emersoni	|	 	|	377969
1	|	Orthognathotermes aduncus	|	 	|	1576343
3	|	Orthognathotermes brevipilosus	|	 	|	 
3	|	Orthognathotermes gibberorum	|	 	|	 
3	|	Orthognathotermes heberi	|	 	|	 
3	|	Orthognathotermes humilis	|	 	|	 
3	|	Orthognathotermes insignis	|	 	|	 
3	|	Orthognathotermes longilamina	|	 	|	 
3	|	Orthognathotermes macrocephalus	|	 	|	 
3	|	Orthognathotermes mirim	|	 	|	 
3	|	Orthognathotermes okeyma	|	 	|	 
3	|	Orthognathotermes orthognathus	|	 	|	 
3	|	Orthognathotermes pilosus	|	 	|	 
3	|	Orthognathotermes tubesauassu	|	 	|	 
3	|	Orthognathotermes uncimandibularis	|	 	|	 
3	|	Orthognathotermes wheeleri	|	 	|	 
1	|	Orthotermes depressifrons	|	 	|	187551
1	|	Orthotermes mansuetus	|	 	|	1934578
3	|	Ovambotermes sylvaticus	|	 	|	 
1	|	Palmitermes impostor	|	 	|	2603945
1	|	Paracapritermes kraepelinii	|	 	|	377971
3	|	Paracapritermes primus	|	 	|	 
3	|	Paracapritermes prolixus	|	 	|	 
3	|	Paracapritermes secundus	|	 	|	 
3	|	Paraconvexitermes acangapua	|	 	|	 
1	|	Paraconvexitermes junceus	|	 	|	2358284
3	|	Paraconvexitermes nigricornis	|	 	|	 
1	|	Paracurvitermes manni	|	 	|	1972835
1	|	Paraneotermes simplicicornis	|	 	|	1507049
1	|	Parrhinotermes aequalis	|	 	|	127380
3	|	Parrhinotermes barbatus	|	 	|	 
1	|	Parrhinotermes browni	|	 	|	1576344
3	|	Parrhinotermes buttelreepeni	|	 	|	 
3	|	Parrhinotermes inaequalis	|	 	|	 
3	|	Parrhinotermes khasii	|	 	|	 
1	|	Parrhinotermes microdentiformis	|	 	|	377972
3	|	Parrhinotermes microdentiformisoides	|	 	|	 
3	|	Parrhinotermes minor	|	 	|	 
3	|	Parrhinotermes pygmaeus	|	 	|	 
1	|	Parrhinotermes queenslandicus	|	 	|	62957
3	|	Parrhinotermes ruiliensis	|	 	|	 
3	|	Parrhinotermes shamimi	|	 	|	 
3	|	Parvitermes aequalis	|	 	|	 
3	|	Parvitermes antillarum	|	 	|	 
1	|	Parvitermes bacchanalis	|	Obtusitermes bacchanalis	|	2358285
1	|	Parvitermes brooksi	|	 	|	2698462
3	|	Parvitermes collinsae	|	 	|	 
3	|	Parvitermes dominicanae	|	 	|	 
3	|	Parvitermes flaveolus	|	 	|	 
3	|	Parvitermes mesoamericanus	|	 	|	 
3	|	Parvitermes mexicanus	|	 	|	 
